,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
2173,9.0,1.0,23,0.0,0,0,1,0,0
2174,6.0,1.0,13,0.0,1,0,0,0,0
2175,7.0,1.0,22,0.0,0,0,1,0,0
2176,6.0,1.0,37,0.0,0,0,1,0,1
2177,4.0,1.0,31,0.0,0,0,0,0,0
2178,5.0,1.0,29,0.0,0,0,1,0,1
2179,6.0,1.0,13,0.0,0,0,0,0,0
2180,6.0,1.0,41,0.0,0,0,0,0,0
2181,6.0,1.0,21,0.0,0,0,0,0,0
2182,5.0,1.0,32,0.0,0,0,1,0,0
2183,3.0,1.0,45,0.0,0,0,0,1,1
2184,4.0,1.0,18,0.0,1,0,0,1,1
2185,6.0,1.0,22,0.0,0,0,0,0,0
2186,7.0,1.0,29,0.0,0,0,1,0,1
2187,8.0,1.0,12,0.0,0,0,1,0,0
2188,7.0,1.0,13,0.0,0,0,0,1,1
2189,7.0,1.0,25,0.0,0,0,1,0,1
2190,4.0,1.0,37,0.0,0,0,0,1,1
2191,9.0,1.0,23,0.0,0,0,0,0,0
2192,7.0,1.0,14,0.0,0,0,0,1,1
2193,4.0,1.0,25,0.0,0,0,1,0,1
2194,7.0,1.0,1,0.0,0,0,0,0,0
2195,6.0,1.0,20,0.0,0,0,0,0,0
2196,5.0,1.0,26,0.0,0,0,0,0,0
2197,7.0,1.0,5,0.0,1,0,0,1,1
2198,8.0,1.0,19,0.0,1,0,0,1,1
2199,3.0,1.0,16,0.0,0,0,0,0,0
2200,5.0,1.0,39,0.0,0,0,0,1,1
2201,2.0,1.0,22,0.0,0,0,0,1,0
2202,7.0,1.0,15,0.0,0,0,0,1,1
2203,8.0,1.0,24,0.0,0,0,0,0,0
2204,4.0,1.0,22,0.0,0,0,1,0,1
2205,6.0,1.0,4,0.0,0,0,0,1,1
2206,6.0,1.0,31,0.0,0,0,0,0,0
2208,3.0,1.0,20,0.0,0,0,1,0,1
2209,8.0,1.0,8,0.0,0,0,0,0,1
2210,6.0,1.0,33,0.0,0,0,1,0,0
2211,8.0,1.0,6,0.0,0,0,0,1,1
2212,7.0,1.0,25,0.0,1,0,0,0,1
2213,8.0,1.0,10,0.0,0,0,0,0,1
2214,10.0,1.0,0,0.0,0,0,1,0,1
2216,7.0,1.0,15,0.0,1,0,1,0,0
2217,9.0,1.0,4,0.0,0,0,0,0,0
2218,6.0,1.0,17,0.0,1,0,0,0,0
2219,11.0,1.0,0,0.0,0,0,1,0,1
2220,7.0,1.0,15,0.0,0,1,1,0,0
2222,11.0,1.0,4,0.0,0,0,0,0,0
2223,9.0,1.0,6,0.0,1,0,0,1,1
2224,3.0,1.0,29,0.0,0,0,1,0,1
2225,8.0,1.0,9,0.0,0,0,0,1,0
2226,7.0,1.0,6,0.0,1,0,1,0,0
2227,9.0,1.0,2,0.0,0,0,0,0,1
2228,7.0,1.0,23,0.0,0,0,1,0,1
2229,4.0,1.0,43,0.0,0,0,1,0,1
2230,2.0,1.0,32,0.0,0,0,1,0,1
2231,7.0,1.0,0,0.0,0,0,1,0,0
2232,5.0,1.0,24,0.0,0,0,1,0,0
2233,6.0,1.0,19,0.0,1,0,0,1,1
2234,4.0,1.0,43,0.0,0,0,1,0,0
2235,7.0,1.0,0,0.0,0,0,1,0,1
2236,5.0,1.0,18,0.0,0,0,0,1,0
2237,5.0,1.0,24,0.0,0,0,0,1,1
2238,6.0,1.0,37,0.0,0,0,0,0,1
2239,4.0,1.0,16,0.0,0,0,0,1,1
2240,5.0,1.0,40,0.0,0,0,0,1,1
2241,4.0,1.0,27,0.0,0,0,0,0,0
2242,3.0,1.0,29,0.0,0,0,1,0,1
2244,5.0,1.0,37,0.0,0,0,0,1,1
2245,5.0,1.0,32,0.0,1,0,0,0,0
2246,3.0,1.0,36,0.0,0,0,1,0,1
2248,10.0,1.0,5,0.0,0,0,0,0,0
2249,4.0,1.0,37,0.0,0,0,1,0,0
2251,9.0,1.0,7,0.0,0,0,1,0,0
2252,4.0,1.0,17,0.0,0,0,1,0,0
2253,7.0,1.0,12,0.0,0,0,0,0,0
2254,6.0,1.0,9,0.0,0,1,0,0,1
2255,3.0,1.0,37,0.0,0,0,0,0,1
2256,8.0,1.0,11,0.0,1,0,1,0,0
2257,6.0,1.0,38,0.0,0,0,0,0,0
2258,5.0,1.0,39,0.0,0,0,0,0,1
2259,4.0,1.0,32,0.0,0,0,1,0,0
2260,6.0,1.0,19,0.0,1,0,0,0,0
2261,7.0,1.0,2,0.0,0,1,0,0,0
2262,4.0,1.0,37,0.0,0,0,0,1,1
2263,4.0,1.0,21,0.0,0,0,1,0,0
2264,3.0,1.0,30,0.0,0,0,0,0,0
2265,7.0,1.0,20,0.0,0,0,1,0,0
2266,4.0,1.0,24,0.0,0,0,0,1,0
2267,8.0,1.0,9,0.0,0,0,0,1,1
2268,10.0,1.0,0,0.0,0,0,0,1,1
2269,8.0,1.0,2,0.0,0,0,0,1,1
2270,6.0,1.0,30,0.0,0,0,0,1,1
2271,8.0,1.0,0,0.0,0,0,0,0,0
2272,5.0,1.0,10,0.0,0,0,1,0,0
2273,5.0,1.0,31,0.0,0,0,1,0,0
2274,4.0,1.0,40,0.0,0,0,0,1,1
2275,5.0,1.0,37,0.0,0,0,1,0,0
2276,6.0,1.0,15,0.0,0,0,0,0,1
2277,7.0,1.0,41,0.0,0,0,0,1,1
2278,6.0,1.0,36,0.0,0,0,1,0,0
2279,3.0,1.0,36,0.0,0,0,1,0,0
2280,5.0,1.0,38,0.0,0,0,0,0,0
2281,6.0,1.0,4,0.0,0,0,0,1,0
2282,5.0,1.0,38,0.0,0,0,1,0,1
2283,9.0,1.0,0,0.0,0,0,1,0,1
2284,7.0,1.0,28,0.0,0,0,0,1,0
2285,4.0,1.0,41,0.0,0,0,0,0,0
2286,4.0,1.0,32,0.0,0,0,1,0,0
2287,7.0,1.0,31,0.0,0,0,1,0,1
2288,3.0,1.0,24,0.0,0,0,1,0,0
2289,5.0,1.0,14,0.0,0,1,0,1,1
2290,2.0,1.0,29,0.0,0,0,0,0,1
2291,5.0,1.0,36,0.0,0,0,0,1,1
2292,8.0,1.0,5,0.0,0,0,1,0,0
2293,6.0,1.0,11,0.0,0,0,1,0,1
2294,6.0,1.0,16,0.0,1,0,0,1,1
2296,4.0,1.0,30,0.0,0,0,0,1,0
2297,7.0,1.0,13,0.0,0,0,1,0,0
2298,6.0,1.0,40,0.0,0,0,1,0,1
2300,5.0,1.0,30,0.0,0,0,1,0,1
2301,9.0,1.0,1,0.0,0,0,0,0,0
2302,6.0,1.0,12,0.0,0,0,1,0,1
2303,5.0,1.0,28,0.0,0,0,0,1,1
2304,5.0,1.0,32,0.0,0,0,1,0,1
2307,3.0,1.0,38,0.0,0,0,1,0,0
2309,5.0,1.0,21,0.0,0,0,1,0,0
2310,4.0,1.0,29,0.0,0,0,1,0,1
2311,6.0,1.0,25,0.0,0,0,0,1,1
2312,7.0,1.0,0,0.0,0,1,0,0,0
2313,6.0,1.0,38,0.0,0,0,0,1,1
2314,5.0,1.0,19,0.0,0,0,0,0,0
2315,8.0,1.0,3,0.0,0,0,1,0,0
2316,9.0,1.0,0,0.0,0,1,1,0,0
2317,7.0,1.0,40,0.0,0,0,1,0,1
2318,5.0,1.0,8,0.0,0,0,0,0,0
2319,6.0,1.0,11,0.0,0,0,1,0,0
2320,8.0,1.0,42,0.0,0,0,0,0,0
2321,9.0,1.0,0,0.0,0,0,1,0,1
2322,5.0,1.0,23,0.0,0,0,1,0,0
2323,6.0,1.0,38,0.0,0,0,1,0,0
2324,3.0,1.0,18,0.0,0,0,1,0,0
2325,8.0,1.0,1,0.0,0,0,1,0,0
2326,5.0,1.0,18,0.0,0,0,0,0,0
2327,3.0,1.0,33,0.0,0,0,0,0,0
2328,6.0,1.0,42,0.0,0,0,0,0,0
2329,4.0,1.0,24,0.0,0,0,0,0,0
2330,10.0,1.0,1,0.0,0,0,0,0,0
2331,2.0,1.0,36,0.0,0,0,0,0,0
2332,8.0,1.0,16,0.0,0,0,1,0,0
2333,7.0,1.0,5,0.0,0,0,0,0,0
2334,6.0,1.0,5,0.0,0,0,0,0,0
2335,4.0,1.0,14,0.0,0,1,0,1,1
2336,6.0,1.0,22,0.0,0,0,0,0,0
2337,7.0,1.0,10,0.0,1,0,1,0,0
2338,6.0,1.0,39,0.0,0,0,1,0,0
2339,9.0,1.0,22,0.0,0,0,0,0,1
2340,7.0,1.0,20,0.0,0,0,1,0,1
2341,10.0,1.0,7,0.0,0,0,0,1,1
2342,4.0,1.0,23,0.0,0,0,1,0,1
2344,8.0,1.0,6,0.0,0,0,1,0,1
2345,5.0,1.0,41,0.0,0,0,0,1,1
2346,3.0,1.0,15,0.0,1,0,1,0,1
2347,6.0,1.0,20,0.0,0,0,0,0,0
2348,8.0,1.0,24,0.0,0,0,0,0,0
2350,5.0,1.0,21,0.0,0,0,1,0,0
2351,7.0,1.0,4,0.0,0,0,0,0,0
2352,11.0,1.0,0,0.0,0,0,1,0,0
2353,2.0,1.0,35,0.0,0,0,0,1,1
2354,5.0,1.0,27,0.0,1,0,0,1,1
2355,7.0,1.0,6,0.0,0,0,1,0,1
2356,6.0,1.0,26,0.0,0,0,1,0,1
2357,13.0,1.0,0,0.0,0,0,0,0,0
2358,7.0,1.0,0,0.0,1,0,1,0,1
2359,6.0,1.0,18,0.0,0,0,0,1,1
2360,5.0,1.0,21,0.0,0,0,1,0,1
2361,3.0,1.0,37,0.0,0,0,0,0,1
2364,3.0,1.0,43,0.0,0,0,0,0,1
2365,5.0,1.0,10,0.0,0,0,1,0,1
2366,4.0,1.0,23,0.0,0,0,1,0,1
2367,2.0,1.0,35,0.0,0,0,0,1,1
2368,3.0,1.0,41,0.0,0,0,1,0,1
2369,7.0,1.0,26,0.0,0,0,1,0,0
2370,5.0,1.0,11,0.0,0,0,0,0,1
2371,7.0,1.0,14,0.0,0,0,0,0,0
2372,3.0,1.0,27,0.0,0,0,1,0,0
2373,5.0,1.0,32,0.0,0,0,0,0,0
2374,8.0,1.0,0,0.0,0,1,1,0,1
2375,8.0,1.0,13,0.0,1,0,1,0,0
2376,3.0,1.0,38,0.0,0,0,1,0,0
2377,5.0,1.0,22,0.0,0,0,1,0,0
2378,5.0,1.0,39,0.0,0,0,1,0,1
2380,7.0,1.0,0,0.0,0,0,1,0,0
2381,10.0,1.0,5,0.0,0,0,1,0,0
2382,8.0,1.0,17,0.0,1,0,0,0,0
2383,9.0,1.0,29,0.0,0,0,0,0,0
2384,4.0,1.0,23,0.0,0,0,0,0,1
2385,3.0,1.0,23,0.0,0,0,0,1,1
2386,3.0,1.0,27,0.0,0,0,0,1,0
2387,4.0,1.0,32,0.0,0,0,0,0,0
2388,4.0,1.0,38,0.0,0,0,0,0,1
2389,2.0,1.0,15,0.0,0,0,0,0,0
2390,6.0,1.0,16,0.0,0,0,0,1,1
2391,7.0,1.0,22,0.0,0,0,1,0,1
2392,5.0,1.0,28,0.0,0,0,0,0,0
2394,2.0,1.0,29,0.0,0,0,1,0,0
2395,5.0,1.0,24,0.0,0,0,1,0,1
2396,8.0,1.0,1,0.0,0,0,1,0,0
2397,12.0,1.0,1,0.0,0,0,1,0,0
2398,6.0,1.0,17,0.0,0,0,1,0,0
2399,4.0,1.0,30,0.0,0,0,0,0,0
2400,3.0,1.0,16,0.0,0,0,1,0,0
2401,4.0,1.0,16,0.0,1,0,1,0,0
2402,5.0,1.0,22,0.0,0,0,0,0,0
2403,10.0,1.0,10,0.0,0,0,0,1,1
2404,8.0,1.0,6,0.0,0,0,0,0,0
2405,3.0,1.0,32,0.0,0,0,0,0,0
2407,4.0,1.0,23,0.0,0,0,0,1,1
2408,5.0,1.0,28,0.0,0,0,0,0,0
2409,6.0,1.0,21,0.0,0,0,0,1,1
2410,6.0,1.0,25,0.0,0,0,0,0,1
2411,8.0,1.0,16,0.0,0,0,1,0,0
2412,3.0,1.0,44,0.0,0,0,0,0,1
2413,6.0,1.0,10,0.0,0,0,1,0,0
2414,2.0,1.0,22,0.0,0,0,0,1,1
2415,4.0,1.0,41,0.0,0,0,1,0,0
2416,8.0,1.0,2,0.0,0,0,1,0,1
2417,10.0,1.0,0,0.0,0,0,1,0,0
2418,5.0,1.0,29,0.0,0,0,1,0,1
2419,6.0,1.0,3,0.0,0,0,0,1,1
2420,4.0,1.0,18,0.0,0,0,0,1,1
2421,8.0,1.0,7,0.0,0,1,1,0,0
2422,7.0,1.0,0,0.0,0,0,1,0,1
2423,11.0,1.0,2,0.0,0,1,1,0,0
2424,5.0,1.0,40,0.0,0,0,0,0,0
2425,6.0,1.0,33,0.0,0,0,0,0,1
2426,7.0,1.0,10,0.0,0,0,1,0,0
2427,7.0,1.0,2,0.0,0,0,1,0,1
2428,4.0,1.0,15,0.0,0,0,1,0,0
2429,10.0,0.0,0,0.0,0,0,1,0,0
2430,5.0,1.0,18,0.0,0,0,0,0,0
2431,3.0,1.0,25,0.0,0,0,1,0,1
2432,5.0,1.0,40,0.0,0,0,0,0,0
2433,8.0,1.0,8,0.0,0,0,1,0,0
2434,1.0,1.0,37,0.0,0,0,0,1,1
2435,7.0,1.0,1,0.0,0,0,0,1,1
2436,4.0,1.0,27,0.0,0,0,1,0,0
2437,7.0,1.0,1,0.0,0,1,1,0,0
2438,5.0,1.0,18,0.0,0,0,1,0,1
2439,4.0,1.0,45,0.0,0,0,0,1,0
2440,8.0,1.0,2,0.0,0,1,1,0,0
2441,7.0,1.0,12,0.0,0,0,0,1,1
2442,7.0,1.0,12,0.0,1,0,0,0,0
2443,10.0,1.0,0,0.0,0,0,0,0,0
2444,3.0,1.0,27,0.0,0,0,1,0,1
2445,8.0,1.0,14,0.0,0,0,1,0,0
2446,6.0,1.0,21,0.0,0,0,0,1,0
2447,8.0,1.0,5,0.0,0,0,1,0,0
2448,3.0,1.0,46,0.0,0,0,1,0,1
2449,9.0,1.0,0,0.0,0,0,0,1,1
2450,2.0,1.0,30,0.0,0,0,0,0,0
2451,5.0,1.0,14,0.0,0,0,1,0,1
2452,9.0,1.0,2,0.0,0,0,1,0,0
2453,5.0,1.0,23,0.0,0,0,1,0,0
2454,7.0,1.0,15,0.0,0,0,1,0,1
2455,6.0,1.0,5,0.0,0,0,1,0,0
2456,6.0,1.0,16,0.0,1,0,1,0,1
2457,5.0,1.0,20,0.0,0,0,1,0,0
2458,11.0,1.0,0,0.0,0,0,1,0,1
2459,9.0,1.0,3,0.0,0,0,1,0,0
2460,10.0,1.0,1,0.0,0,1,1,0,1
2461,6.0,1.0,42,0.0,0,0,1,0,1
2462,10.0,1.0,1,0.0,0,0,1,0,1
2463,3.0,1.0,24,0.0,0,0,0,1,1
2464,1.0,1.0,38,0.0,0,0,0,0,0
2465,6.0,1.0,7,0.0,0,0,1,0,1
2466,8.0,1.0,25,0.0,0,0,0,1,0
2467,8.0,1.0,6,0.0,0,1,0,1,1
2468,5.0,1.0,19,0.0,0,0,1,0,1
2469,9.0,1.0,1,0.0,0,1,1,0,1
2471,5.0,1.0,0,0.0,0,0,0,0,1
2472,4.0,1.0,34,0.0,0,0,1,0,1
2473,4.0,1.0,14,0.0,1,0,1,0,0
2474,2.0,1.0,16,0.0,0,0,0,1,1
2476,7.0,1.0,36,0.0,0,0,1,0,0
2477,5.0,1.0,25,0.0,0,0,0,1,1
2478,8.0,1.0,24,0.0,0,0,1,0,1
2479,6.0,1.0,28,0.0,0,0,0,0,0
2480,5.0,1.0,37,0.0,0,0,0,0,1
2481,5.0,1.0,10,0.0,0,0,1,0,0
2482,6.0,1.0,32,0.0,0,0,0,1,1
2483,7.0,1.0,1,0.0,0,0,1,0,1
2484,6.0,1.0,3,0.0,0,1,0,1,1
2485,10.0,1.0,1,0.0,0,0,0,1,1
2486,4.0,1.0,31,0.0,0,0,1,0,0
2487,11.0,1.0,0,0.0,0,0,1,0,0
2488,3.0,1.0,40,0.0,0,0,1,0,0
2490,7.0,1.0,2,0.0,0,0,1,0,0
2491,6.0,1.0,25,0.0,0,0,0,1,0
2492,5.0,1.0,21,0.0,0,0,0,1,0
2494,3.0,1.0,37,0.0,0,0,1,0,0
2495,5.0,1.0,31,0.0,0,0,1,0,1
2496,6.0,1.0,24,0.0,0,0,1,0,1
2497,5.0,1.0,27,0.0,0,0,0,1,0
2498,4.0,1.0,40,0.0,0,0,0,0,0
2500,4.0,1.0,19,0.0,0,0,0,1,1
2502,7.0,1.0,12,0.0,0,0,1,0,0
2503,2.0,1.0,22,0.0,1,0,1,0,1
2505,4.0,1.0,30,0.0,0,0,1,0,0
2506,4.0,1.0,41,0.0,0,0,1,0,0
2507,5.0,1.0,15,0.0,0,0,1,0,1
2508,6.0,1.0,7,0.0,0,0,0,0,0
2509,5.0,1.0,38,0.0,0,0,0,0,0
2510,5.0,1.0,14,0.0,0,0,0,0,0
2511,5.0,1.0,26,0.0,0,0,1,0,0
2512,3.0,1.0,35,0.0,0,0,0,1,1
2513,8.0,1.0,15,0.0,0,1,1,0,0
2514,8.0,1.0,3,0.0,0,0,1,0,0
2515,5.0,1.0,27,0.0,0,0,1,0,1
2516,11.0,1.0,4,0.0,0,0,0,1,0
2517,5.0,1.0,24,0.0,0,0,1,0,0
2518,1.0,1.0,27,0.0,0,0,0,0,0
2519,4.0,1.0,37,0.0,0,0,1,0,1
2520,10.0,1.0,7,0.0,0,0,1,0,0
2521,7.0,1.0,28,0.0,0,0,1,0,0
2522,6.0,1.0,28,0.0,0,0,0,1,1
2523,6.0,1.0,24,0.0,0,0,0,1,1
2524,4.0,1.0,40,0.0,0,0,1,0,0
2525,9.0,1.0,4,0.0,0,0,0,1,0
2526,10.0,1.0,0,0.0,0,1,0,0,1
2527,10.0,1.0,2,0.0,1,0,1,0,1
2528,8.0,1.0,23,0.0,0,0,1,0,0
2529,7.0,1.0,3,0.0,0,0,1,0,1
2530,7.0,1.0,1,0.0,0,0,0,0,0
2531,6.0,1.0,35,0.0,0,0,1,0,0
2532,3.0,1.0,25,0.0,0,0,0,1,1
2533,8.0,1.0,2,0.0,0,1,1,0,0
2534,7.0,1.0,8,0.0,0,1,1,0,0
2535,4.0,1.0,36,0.0,0,0,0,0,0
2536,7.0,1.0,2,0.0,0,0,0,1,1
2537,7.0,1.0,1,0.0,0,0,1,0,0
2539,7.0,1.0,2,0.0,0,1,0,0,0
2540,5.0,1.0,33,0.0,0,0,0,1,0
2541,8.0,1.0,5,0.0,0,0,1,0,0
2542,2.0,1.0,39,0.0,0,0,0,0,1
2543,4.0,1.0,35,0.0,0,0,1,0,0
2544,3.0,1.0,38,0.0,0,0,0,1,1
2545,4.0,1.0,39,0.0,0,0,1,0,1
2546,3.0,1.0,38,0.0,0,0,0,1,1
2547,5.0,1.0,29,0.0,0,0,1,0,1
2548,3.0,1.0,30,0.0,0,0,0,0,1
2549,5.0,1.0,24,0.0,0,0,0,1,1
2550,8.0,1.0,11,0.0,0,1,0,1,0
2551,5.0,1.0,37,0.0,0,0,0,1,1
2552,10.0,1.0,5,0.0,0,0,0,0,0
2553,5.0,1.0,14,0.0,0,0,0,1,1
2554,7.0,1.0,0,0.0,0,0,0,0,0
2555,9.0,1.0,5,0.0,0,0,1,0,0
2556,8.0,1.0,1,0.0,0,1,1,0,0
2557,5.0,1.0,44,0.0,0,0,1,0,0
2559,3.0,1.0,34,0.0,0,0,1,0,1
2560,8.0,1.0,0,0.0,0,0,1,0,0
2562,7.0,1.0,36,0.0,0,0,0,1,1
2563,6.0,1.0,0,0.0,0,0,0,0,1
2564,7.0,1.0,7,0.0,0,0,0,0,0
2565,8.0,1.0,30,0.0,0,0,0,0,0
2566,7.0,1.0,6,0.0,0,0,1,0,0
2567,5.0,1.0,44,0.0,0,0,1,0,0
2568,8.0,1.0,3,0.0,0,0,1,0,1
2569,5.0,1.0,30,0.0,0,0,1,0,0
2570,8.0,1.0,5,0.0,0,1,1,0,1
2571,7.0,1.0,0,0.0,0,0,1,0,1
2572,9.0,1.0,2,0.0,0,0,0,0,1
2573,6.0,1.0,7,0.0,0,0,1,0,0
2574,8.0,1.0,0,0.0,1,0,1,0,1
2575,6.0,1.0,28,0.0,1,0,0,0,0
2576,2.0,1.0,14,0.0,0,1,0,1,1
2577,9.0,1.0,19,0.0,1,0,0,0,0
2578,9.0,1.0,2,0.0,0,1,1,0,1
2579,2.0,1.0,35,0.0,0,0,1,0,0
2581,6.0,1.0,1,0.0,0,0,1,0,0
2582,6.0,1.0,35,0.0,0,0,0,1,0
2583,5.0,1.0,22,0.0,0,0,1,0,0
2584,5.0,1.0,22,0.0,0,0,1,0,0
2586,11.0,1.0,2,0.0,0,0,0,0,0
2587,7.0,1.0,2,0.0,0,1,1,0,0
2588,7.0,1.0,1,0.0,0,1,0,0,0
2589,8.0,1.0,4,0.0,0,0,0,0,0
2590,8.0,1.0,2,0.0,0,1,1,0,0
2591,8.0,1.0,18,0.0,0,0,0,0,0
2592,9.0,1.0,0,0.0,0,0,0,1,1
2593,7.0,1.0,11,0.0,0,0,1,0,0
2594,7.0,1.0,11,0.0,0,1,1,0,0
2595,6.0,1.0,19,0.0,0,0,1,0,1
2596,9.0,1.0,4,0.0,0,0,1,0,0
2598,7.0,1.0,34,0.0,0,0,1,0,1
2599,10.0,1.0,1,0.0,0,0,0,0,1
2600,9.0,0.0,0,0.0,0,0,1,0,1
2601,8.0,1.0,0,0.0,0,0,1,0,0
2602,5.0,1.0,30,0.0,0,0,0,0,1
2603,4.0,1.0,23,0.0,0,0,1,0,0
2604,3.0,1.0,28,0.0,0,0,1,0,1
2605,4.0,1.0,14,0.0,0,0,1,0,0
2606,8.0,1.0,1,0.0,0,0,0,0,0
2607,4.0,1.0,20,0.0,0,0,1,0,1
2608,7.0,1.0,21,0.0,0,0,1,0,0
2610,4.0,1.0,29,0.0,0,0,1,0,1
2611,9.0,1.0,2,0.0,0,1,1,0,1
2612,3.0,1.0,36,0.0,0,0,0,0,0
2613,6.0,1.0,42,0.0,0,0,0,0,1
2614,9.0,1.0,1,0.0,0,0,1,0,0
2615,8.0,1.0,25,0.0,1,0,1,0,1
2616,8.0,1.0,8,0.0,0,0,0,0,1
2617,5.0,1.0,33,0.0,0,0,1,0,0
2618,7.0,1.0,1,0.0,0,0,0,0,1
2619,10.0,1.0,5,0.0,0,0,0,1,0
2620,7.0,1.0,30,0.0,0,0,1,0,0
2621,7.0,1.0,17,0.0,0,0,1,0,0
2622,6.0,1.0,39,0.0,0,0,1,0,0
2623,10.0,1.0,2,0.0,0,1,1,0,0
2624,6.0,1.0,19,0.0,0,0,0,0,0
2625,10.0,1.0,0,0.0,0,0,1,0,1
2626,7.0,1.0,2,0.0,0,1,1,0,1
2627,10.0,1.0,1,0.0,0,0,0,0,0
2628,8.0,1.0,0,0.0,0,0,0,0,0
2629,11.0,1.0,0,0.0,0,0,1,0,0
2630,7.0,1.0,27,0.0,0,0,0,1,1
2631,7.0,1.0,0,0.0,0,0,0,1,1
2633,8.0,1.0,1,0.0,0,1,1,0,0
2635,5.0,1.0,21,0.0,0,0,1,0,1
2637,7.0,1.0,13,0.0,0,0,0,0,1
2638,13.0,1.0,2,0.0,0,0,1,0,0
2639,7.0,1.0,23,0.0,0,0,1,0,1
2640,8.0,1.0,1,0.0,0,0,0,1,1
2641,9.0,1.0,5,0.0,0,0,0,0,0
2642,8.0,1.0,1,0.0,0,1,1,0,1
2643,3.0,1.0,27,0.0,0,0,0,1,1
2644,9.0,1.0,0,0.0,0,0,0,0,1
2645,6.0,1.0,23,0.0,0,0,1,0,1
2646,4.0,1.0,37,0.0,0,0,0,0,1
2647,8.0,1.0,2,0.0,0,1,0,1,1
2648,8.0,1.0,0,0.0,0,0,0,1,1
2650,6.0,1.0,19,0.0,0,0,0,1,1
2651,8.0,1.0,0,0.0,0,0,0,1,1
2652,7.0,1.0,12,0.0,0,0,0,1,1
2653,12.0,1.0,0,0.0,0,1,0,1,0
2654,4.0,1.0,37,0.0,0,0,1,0,1
2655,9.0,1.0,1,0.0,0,0,1,0,0
2657,3.0,1.0,44,0.0,0,0,1,0,0
2658,2.0,1.0,26,0.0,1,0,0,1,1
2659,8.0,1.0,25,0.0,0,0,1,0,0
2660,9.0,1.0,27,0.0,0,0,1,0,0
2662,11.0,1.0,3,0.0,0,0,0,1,1
2663,8.0,1.0,2,0.0,0,1,1,0,0
2664,3.0,1.0,32,0.0,0,0,0,1,1
2665,9.0,1.0,0,0.0,0,0,1,0,0
2666,8.0,1.0,0,0.0,0,0,1,0,1
2667,7.0,1.0,34,0.0,0,0,1,0,1
2668,5.0,1.0,2,0.0,0,0,1,0,0
2669,7.0,1.0,23,0.0,0,0,1,0,1
2670,11.0,1.0,2,0.0,0,0,0,0,0
2671,10.0,1.0,6,0.0,0,0,0,0,1
2672,6.0,1.0,14,0.0,0,0,0,0,1
2673,5.0,1.0,25,0.0,0,0,0,0,0
2674,6.0,1.0,26,0.0,0,0,1,0,0
2675,8.0,1.0,0,0.0,0,1,1,0,0
2676,8.0,1.0,6,0.0,1,0,0,0,0
2677,7.0,1.0,1,0.0,0,1,1,0,0
2678,3.0,1.0,21,0.0,0,0,1,0,1
2679,5.0,1.0,24,0.0,0,0,1,0,1
2680,11.0,1.0,0,0.0,0,0,1,0,0
2682,8.0,1.0,0,0.0,0,0,1,0,0
2683,7.0,1.0,12,0.0,0,0,0,1,1
2684,11.0,1.0,2,0.0,0,1,0,0,0
2686,10.0,1.0,0,0.0,0,0,0,0,0
2687,6.0,1.0,18,0.0,1,0,1,0,1
2688,6.0,1.0,24,0.0,0,0,0,1,0
2689,10.0,1.0,5,0.0,0,0,0,0,0
2690,9.0,0.0,0,0.0,0,0,1,0,0
2692,8.0,1.0,0,0.0,0,0,1,0,1
2693,7.0,1.0,2,0.0,0,1,1,0,0
2694,3.0,1.0,31,0.0,0,0,1,0,0
2695,3.0,1.0,38,0.0,0,0,0,1,1
2698,9.0,1.0,12,0.0,1,0,1,0,0
2700,8.0,1.0,1,0.0,0,0,1,0,0
2701,7.0,1.0,6,0.0,0,0,1,0,0
2702,10.0,1.0,5,0.0,1,0,1,0,0
2703,8.0,1.0,26,0.0,0,0,0,0,1
2708,7.0,1.0,3,0.0,0,0,1,0,1
2709,11.0,1.0,2,0.0,0,0,1,0,1
2711,9.0,1.0,3,0.0,0,1,1,0,0
2712,7.0,1.0,1,0.0,0,0,0,1,1
2713,8.0,1.0,2,0.0,0,1,1,0,0
2716,8.0,1.0,0,0.0,0,0,0,0,0
2717,9.0,1.0,2,0.0,0,1,0,0,0
2718,7.0,1.0,1,0.0,0,0,0,0,0
2719,7.0,1.0,5,0.0,0,0,0,1,0
2720,8.0,1.0,0,0.0,0,0,1,0,1
2721,10.0,1.0,1,0.0,0,0,0,1,1
2722,10.0,1.0,1,0.0,0,0,0,0,0
2723,9.0,1.0,1,0.0,0,0,0,1,1
2724,6.0,1.0,2,0.0,0,0,0,0,0
2725,6.0,1.0,38,0.0,0,0,1,0,0
2726,9.0,1.0,0,0.0,0,1,0,1,1
2727,6.0,1.0,0,0.0,0,0,0,1,1
2728,8.0,1.0,0,0.0,0,0,0,1,1
2729,10.0,1.0,4,0.0,0,0,0,1,1
2734,7.0,1.0,4,0.0,0,0,0,1,0
2736,9.0,1.0,0,0.0,0,0,0,0,0
2737,8.0,1.0,22,0.0,0,0,0,1,1
2739,10.0,1.0,0,0.0,0,0,0,1,1
2740,7.0,1.0,1,0.0,0,0,1,0,0
2741,9.0,1.0,2,0.0,0,1,1,0,0
2743,9.0,1.0,1,0.0,0,1,1,0,1
2744,11.0,1.0,0,0.0,0,0,1,0,1
2745,4.0,1.0,37,0.0,0,0,0,1,1
2746,5.0,1.0,20,0.0,0,0,0,1,1
